ID,Recipient,Effort,Reward,chosen,Outcome,Success,Force_norm
29,2,4,6,1,10,1,0.70259
29,1,5,2,1,2,1,0.7192
29,1,4,2,1,2,1,0.68612
29,2,5,2,0,1,1,0.032502
29,1,6,6,1,10,1,0.83758
29,2,4,3,0,1,1,0.027008
29,2,3,2,0,1,1,0.023536
29,1,3,5,1,8,1,0.6373
29,1,4,5,1,8,1,0.7104
29,2,5,6,0,1,1,0.022034
29,2,4,4,0,1,1,0.013898
29,1,6,2,1,2,1,0.85263
29,1,5,4,1,6,1,0.67562
29,2,4,5,0,1,1,0.017382
29,1,2,6,1,10,1,0.46741
29,2,6,4,0,1,1,0.024391
29,2,5,3,0,1,1,0.01642
29,1,4,6,1,10,1,0.61816
29,1,2,5,1,8,1,0.57071
29,1,4,5,1,8,1,0.66235
29,2,3,6,1,10,1,0.44016
29,1,6,2,1,2,1,0.80459
29,1,6,5,1,8,1,0.9218
29,1,2,4,1,6,1,0.55186
29,2,4,4,0,1,1,0.024434
29,1,5,6,1,10,1,0.77901
29,1,2,3,1,4,1,0.47978
29,2,2,4,1,6,1,0.4169
29,1,3,3,1,4,1,0.57293
29,1,5,5,1,8,1,0.76323
29,2,3,2,0,1,1,0.027114
29,1,5,2,1,2,1,0.73698
29,2,6,3,0,1,1,0.02422
29,2,4,2,0,1,1,0.033696
29,2,6,5,0,1,1,0.017231
29,1,4,4,1,6,1,0.62357
29,2,6,2,0,1,1,0.029996
29,2,5,4,0,1,1,0.017341
29,1,3,2,1,2,1,0.54303
29,1,6,3,1,4,1,0.87943
29,2,4,3,0,1,1,0.020867
29,2,2,2,0,1,1,0.018474
29,1,6,6,1,10,1,0.87444
29,1,3,5,1,8,1,0.54856
29,1,5,4,1,6,1,0.64704
29,2,3,3,0,1,1,0.019008
29,1,3,4,1,6,1,0.52798
29,2,5,6,0,1,1,0.016836
29,1,2,2,1,2,1,0.43645
29,2,3,4,1,6,1,0.4545
29,2,5,2,0,1,1,0.018135
29,1,4,3,1,4,1,0.66224
29,1,4,2,1,2,1,0.60305
29,2,4,6,0,1,1,0.025743
29,1,6,4,1,6,1,0.85422
29,2,2,6,1,10,1,0.43155
29,2,2,3,0,1,1,0.020244
29,2,5,5,0,1,1,0.018995
29,1,5,3,1,4,1,0.67109
29,2,2,5,1,8,1,0.43069
29,2,3,5,0,1,1,0.022081
29,2,6,6,0,1,1,0.026405
29,1,3,6,1,10,1,0.63232
30,2,2,6,1,10,1,0.53788
30,1,3,6,1,10,1,0.60284
30,2,4,4,1,6,1,0.76209
30,2,5,2,1,2,1,0.85182
30,2,3,4,1,6,1,0.5717
30,1,6,6,1,10,1,1
30,1,2,5,1,8,1,0.50467
30,2,4,3,1,4,1,0.68651
30,2,6,5,1,8,1,0.93385
30,2,5,5,1,8,1,0.7619
30,1,6,2,0,1,1,0.12779
30,1,2,2,1,2,1,0.54438
30,2,2,4,1,6,1,0.50839
30,1,6,5,1,8,1,0.98541
30,1,5,5,1,8,1,0.80666
30,2,2,5,1,8,1,0.53176
30,1,4,6,1,10,1,0.71802
30,2,3,3,1,4,1,0.62726
30,2,3,6,1,10,1,0.63321
30,1,2,4,1,6,1,0.49176
30,2,4,2,1,2,1,0.71958
30,1,5,2,0,1,1,0.043605
30,2,6,2,0,1,1,0.056955
30,1,4,3,1,4,1,0.66955
30,2,5,3,0,1,1,0.0939
30,1,2,6,1,10,1,0.58415
30,1,4,4,1,6,1,0.67896
30,2,4,5,1,8,1,0.72712
30,2,6,6,1,10,1,0.95778
30,1,4,2,1,2,1,0.71559
30,1,5,6,1,10,1,0.83978
30,2,4,6,1,10,1,0.69483
30,2,3,5,1,8,1,0.60965
30,1,6,3,0,1,1,0.043183
30,2,2,3,1,4,1,0.44804
30,1,6,4,1,0,0,0.86187
30,1,3,2,1,2,1,0.65036
30,2,2,2,1,2,1,0.51894
30,2,5,6,1,10,1,0.86794
30,1,3,3,1,4,1,0.65354
30,1,4,5,1,8,1,0.6968
30,2,6,4,1,6,1,0.91114
30,1,5,3,0,1,1,0.031472
30,1,3,5,1,8,1,0.65311
30,2,5,4,1,6,1,0.8545
30,1,3,4,1,6,1,0.57496
30,1,2,3,1,4,1,0.5244
30,1,5,4,1,6,1,0.77849
30,2,3,2,0,1,1,0.063328
30,2,6,3,0,1,1,0.024117
30,2,5,5,1,8,1,0.81068
30,2,4,6,1,10,1,0.74889
30,1,2,2,1,2,1,0.4744
30,2,2,6,1,10,1,0.50673
30,2,4,3,1,4,1,0.67504
30,1,6,6,1,10,1,0.93057
30,2,6,4,1,6,1,0.89374
30,1,5,3,0,1,1,0.039354
30,2,2,4,1,6,1,0.51504
30,2,2,3,1,4,1,0.47385
30,1,4,4,1,6,1,0.69764
30,1,5,2,0,1,1,0.038433
30,2,6,5,1,8,1,0.90513
30,2,5,6,1,10,1,0.8411
30,1,3,2,0,1,1,0.034958
30,2,5,4,0,1,1,0.070642
30,1,3,4,1,6,1,0.60936
30,2,3,4,1,6,1,0.6756
30,2,3,5,1,8,1,0.63287
30,2,2,2,1,2,1,0.49664
30,1,6,5,1,0,0,0.89633
30,1,4,3,0,1,1,0.024995
30,1,6,4,0,1,1,0.031721
30,2,3,2,0,1,1,0.017472
30,1,5,4,0,1,1,0.052552
30,1,5,6,1,10,1,0.87944
30,2,4,4,1,6,1,0.71663
30,2,6,3,0,1,1,0.061606
30,2,4,2,1,2,1,0.71753
30,1,3,5,1,8,1,0.61079
30,1,5,5,1,8,1,0.81971
30,2,6,2,0,1,1,0.043549
30,1,3,6,1,10,1,0.60235
30,1,2,6,1,10,1,0.63432
30,1,2,4,1,6,1,0.51306
30,2,3,3,1,4,1,0.60448
30,1,2,5,1,8,1,0.52617
30,1,6,2,0,1,1,0.046198
30,2,4,5,1,8,1,0.68463
30,2,5,2,0,1,1,0.0316
30,2,3,6,1,10,1,0.7337
30,1,6,3,0,1,1,0.035581
30,1,3,3,1,4,1,0.62825
30,1,4,6,1,10,1,0.71112
30,2,2,5,1,8,1,0.46327
30,1,4,2,0,1,1,0.037443
30,1,2,3,1,4,1,0.47166
30,2,6,6,1,10,1,0.90302
30,1,4,5,1,8,1,0.77719
30,2,5,3,1,4,1,0.82905
30,2,4,5,1,8,1,0.65474
30,1,3,4,1,6,1,0.67369
30,1,4,3,1,4,1,0.75662
30,2,6,5,1,8,1,0.95204
30,2,5,5,1,8,1,0.752
30,1,2,6,1,10,1,0.50328
30,1,6,3,0,1,1,0.023681
30,1,3,2,0,1,1,0.017293
30,2,6,4,0,1,1,0.021625
30,1,4,6,1,10,1,0.67235
30,2,5,3,1,4,1,0.84484
30,2,6,2,0,1,1,0.034118
30,1,5,3,0,1,1,0.03344
30,2,2,3,1,4,1,0.55293
30,2,2,5,1,8,1,0.53077
30,2,3,6,1,10,1,0.64408
30,1,5,5,1,8,1,0.78686
30,2,4,2,0,1,1,0.035738
30,1,2,5,1,8,1,0.49276
30,2,2,4,1,6,1,0.57258
30,1,2,4,1,6,1,0.52244
30,2,5,4,1,6,1,0.84084
30,1,3,3,1,4,1,0.62744
30,2,2,2,1,2,1,0.51305
30,2,3,4,1,6,1,0.56528
30,1,6,4,0,1,1,0.038248
30,2,3,5,1,8,1,0.60658
30,1,6,5,1,0,0,0.9085
30,1,5,6,1,10,1,0.85962
30,1,3,6,1,10,1,0.56164
30,1,4,4,1,6,1,0.69188
30,2,6,3,0,1,1,0.020858
30,2,2,6,1,10,1,0.6145
30,2,3,3,0,1,1,0.031581
30,1,2,2,1,2,1,0.50204
30,2,6,6,1,10,1,0.91934
30,1,2,3,1,4,1,0.53863
30,2,4,6,1,10,1,0.72258
30,1,5,2,0,1,1,0.017588
30,1,4,2,1,2,1,0.74889
30,2,5,2,0,1,1,0.028773
30,1,6,6,1,10,1,0.9989
30,2,4,3,1,4,1,0.75113
30,2,3,2,1,2,1,0.65392
30,1,3,5,1,8,1,0.64531
30,1,4,5,1,8,1,0.70774
30,2,5,6,1,10,1,0.86439
30,2,4,4,1,6,1,0.68713
30,1,6,2,0,1,1,0.015159
30,1,5,4,1,6,1,0.88519
30,2,4,5,1,8,1,0.75875
30,1,2,6,1,10,1,0.55138
30,2,6,4,1,6,1,0.97695
30,2,5,3,1,4,1,0.83531
30,1,4,6,1,10,1,0.73672
30,1,2,5,1,8,1,0.55284
30,1,4,5,1,8,1,0.73114
30,2,3,6,1,10,1,0.65157
30,1,6,2,0,1,1,0.014155
30,1,6,5,1,8,1,0.92052
30,1,2,4,1,6,1,0.60313
30,2,4,4,1,6,1,0.67804
30,1,5,6,1,10,1,0.82935
30,1,2,3,1,4,1,0.54172
30,2,2,4,1,6,1,0.49946
30,1,3,3,1,4,1,0.6109
30,1,5,5,1,8,1,0.80455
30,2,3,2,1,2,1,0.64845
30,1,5,2,0,1,1,0.037667
30,2,6,3,0,1,1,0.024309
30,2,4,2,1,2,1,0.76224
30,2,6,5,1,8,1,0.89471
30,1,4,4,1,6,1,0.70678
30,2,6,2,0,1,1,0.059076
30,2,5,4,0,1,1,0.023433
30,1,3,2,1,2,1,0.61283
30,1,6,3,0,1,1,0.031324
30,2,4,3,1,4,1,0.67177
30,2,2,2,1,2,1,0.54991
30,1,6,6,1,10,1,0.95863
30,1,3,5,1,8,1,0.61458
30,1,5,4,0,1,1,0.050276
30,2,3,3,1,4,1,0.62311
30,1,3,4,1,6,1,0.6673
30,2,5,6,1,10,1,0.8092
30,1,2,2,1,2,1,0.60496
30,2,3,4,1,6,1,0.56417
30,2,5,2,0,1,1,0.025046
30,1,4,3,1,4,1,0.68316
30,1,4,2,1,2,1,0.72072
30,2,4,6,1,10,1,0.7138
30,1,6,4,0,1,1,0.034645
30,2,2,6,1,10,1,0.50455
30,2,2,3,1,4,1,0.52173
30,2,5,5,1,8,1,0.82
30,1,5,3,1,4,1,0.76066
30,2,2,5,1,8,1,0.5674
30,2,3,5,1,8,1,0.60616
30,2,6,6,1,10,1,0.93193
30,1,3,6,1,10,1,0.63506
31,2,2,6,1,10,1,0.50253
31,1,3,6,1,10,1,0.60443
31,2,4,4,1,6,1,0.7038
31,2,5,2,2,0,0,0.0072782
31,2,3,4,1,6,1,0.621
31,1,6,6,1,10,1,0.99656
31,1,2,5,1,8,1,0.54055
31,2,4,3,1,4,1,0.66039
31,2,6,5,1,8,1,1
31,2,5,5,1,8,1,0.85097
31,1,6,2,0,1,1,0.010665
31,1,2,2,1,2,1,0.54574
31,2,2,4,1,6,1,0.49819
31,1,6,5,1,8,1,0.86648
31,1,5,5,1,8,1,0.73022
31,2,2,5,1,8,1,0.47425
31,1,4,6,1,10,1,0.71758
31,2,3,3,1,4,1,0.53394
31,2,3,6,1,10,1,0.56791
31,1,2,4,1,6,1,0.52526
31,2,4,2,0,1,1,0.0045541
31,1,5,2,0,1,1,0.004045
31,2,6,2,0,1,1,0.0054802
31,1,4,3,1,4,1,0.68598
31,2,5,3,0,1,1,0.0069979
31,1,2,6,1,10,1,0.48337
31,1,4,4,1,6,1,0.71975
31,2,4,5,1,8,1,0.67686
31,2,6,6,1,10,1,0.98391
31,1,4,2,0,1,1,0.0075848
31,1,5,6,1,10,1,0.79494
31,2,4,6,1,10,1,0.65803
31,2,3,5,1,8,1,0.53471
31,1,6,3,0,1,1,0.0073524
31,2,2,3,1,4,1,0.38063
31,1,6,4,1,6,1,0.83151
31,1,3,2,0,1,1,0.0022259
31,2,2,2,1,2,1,0.4863
31,2,5,6,1,10,1,0.7326
31,1,3,3,1,4,1,0.47286
31,1,4,5,1,8,1,0.62446
31,2,6,4,1,6,1,0.91463
31,1,5,3,0,1,1,0.0037757
31,1,3,5,1,8,1,0.59739
31,2,5,4,1,6,1,0.74599
31,1,3,4,1,6,1,0.53968
31,1,2,3,1,4,1,0.49007
31,1,5,4,1,6,1,0.76887
31,2,3,2,0,1,1,0.017793
31,2,6,3,0,1,1,0.0075293
31,2,5,5,1,8,1,0.80745
31,2,4,6,1,10,1,0.70056
31,1,2,2,1,2,1,0.42202
31,2,2,6,1,10,1,0.48397
31,2,4,3,0,1,1,0.012319
31,1,6,6,1,10,1,0.86438
31,2,6,4,1,6,1,0.89917
31,1,5,3,0,1,1,0.021763
31,2,2,4,1,6,1,0.49846
31,2,2,3,1,4,1,0.52063
31,1,4,4,1,6,1,0.66334
31,1,5,2,0,1,1,0.01472
31,2,6,5,1,8,1,0.86466
31,2,5,6,1,10,1,0.73382
31,1,3,2,0,1,1,0.014395
31,2,5,4,1,6,1,0.7878
31,1,3,4,1,6,1,0.53587
31,2,3,4,1,6,1,0.57942
31,2,3,5,0,1,1,0.016007
31,2,2,2,1,2,1,0.44196
31,1,6,5,1,8,1,0.89307
31,1,4,3,1,4,1,0.6539
31,1,6,4,1,6,1,0.90495
31,2,3,2,0,1,1,0.023637
31,1,5,4,1,6,1,0.68542
31,1,5,6,1,10,1,0.71078
31,2,4,4,1,6,1,0.70883
31,2,6,3,0,1,1,0.020331
31,2,4,2,0,1,1,0.022011
31,1,3,5,1,8,1,0.61905
31,1,5,5,1,8,1,0.80329
31,2,6,2,0,1,1,0.024474
31,1,3,6,1,10,1,0.59327
31,1,2,6,1,10,1,0.51934
31,1,2,4,1,6,1,0.47299
31,2,3,3,1,4,1,0.55769
31,1,2,5,1,8,1,0.45619
31,1,6,2,0,1,1,0.021032
31,2,4,5,1,8,1,0.60488
31,2,5,2,0,1,1,0.015859
31,2,3,6,1,10,1,0.55044
31,1,6,3,1,4,1,0.8625
31,1,3,3,1,4,1,0.54446
31,1,4,6,1,10,1,0.68083
31,2,2,5,1,8,1,0.49986
31,1,4,2,0,1,1,0.02042
31,1,2,3,1,4,1,0.42499
31,2,6,6,1,10,1,0.84841
31,1,4,5,1,8,1,0.74222
31,2,5,3,1,4,1,0.82251
31,2,4,5,2,0,0,0.037278
31,1,3,4,1,6,1,0.6137
31,1,4,3,1,4,1,0.69428
31,2,6,5,1,8,1,0.87808
31,2,5,5,1,8,1,0.76876
31,1,2,6,1,10,1,0.53706
31,1,6,3,1,4,1,0.78917
31,1,3,2,1,2,1,0.54028
31,2,6,4,1,6,1,0.80854
31,1,4,6,1,10,1,0.69565
31,2,5,3,0,1,1,0.011186
31,2,6,2,0,1,1,0.025248
31,1,5,3,1,4,1,0.82241
31,2,2,3,1,4,1,0.49733
31,2,2,5,1,8,1,0.49824
31,2,3,6,1,10,1,0.52183
31,1,5,5,1,8,1,0.71238
31,2,4,2,0,1,1,0.010267
31,1,2,5,1,8,1,0.61947
31,2,2,4,1,6,1,0.50937
31,1,2,4,1,6,1,0.48262
31,2,5,4,1,6,1,0.7706
31,1,3,3,1,4,1,0.54592
31,2,2,2,1,2,1,0.49507
31,2,3,4,1,6,1,0.54642
31,1,6,4,1,6,1,0.87492
31,2,3,5,1,8,1,0.60521
31,1,6,5,1,8,1,0.87823
31,1,5,6,1,10,1,0.70331
31,1,3,6,1,10,1,0.60591
31,1,4,4,1,6,1,0.64841
31,2,6,3,1,4,1,0.77542
31,2,2,6,1,10,1,0.52962
31,2,3,3,1,4,1,0.57553
31,1,2,2,1,2,1,0.50502
31,2,6,6,1,10,1,0.83374
31,1,2,3,1,4,1,0.44761
31,2,4,6,1,10,1,0.62613
31,1,5,2,0,1,1,0.014484
31,1,4,2,1,2,1,0.73177
31,2,5,2,0,1,1,0.01465
31,1,6,6,1,10,1,0.82466
31,2,4,3,1,4,1,0.60641
31,2,3,2,1,2,1,0.58594
31,1,3,5,1,8,1,0.56634
31,1,4,5,1,8,1,0.65251
31,2,5,6,1,10,1,0.76244
31,2,4,4,1,6,1,0.58553
31,1,6,2,0,1,1,0.012996
31,1,5,4,1,6,1,0.79704
31,2,4,5,1,8,1,0.67325
31,1,2,6,1,10,1,0.49556
31,2,6,4,1,6,1,0.77555
31,2,5,3,1,4,1,0.73707
31,1,4,6,1,10,1,0.53848
31,1,2,5,1,8,1,0.52535
31,1,4,5,1,8,1,0.70651
31,2,3,6,1,10,1,0.56592
31,1,6,2,0,1,1,0.019219
31,1,6,5,1,8,1,0.82197
31,1,2,4,1,6,1,0.45635
31,2,4,4,1,6,1,0.64767
31,1,5,6,1,10,1,0.68607
31,1,2,3,1,4,1,0.50571
31,2,2,4,1,6,1,0.55609
31,1,3,3,1,4,1,0.62501
31,1,5,5,1,8,1,0.86121
31,2,3,2,1,2,1,0.58201
31,1,5,2,1,2,1,0.74856
31,2,6,3,1,4,1,0.88913
31,2,4,2,0,1,1,0.032939
31,2,6,5,1,0,0,0.713
31,1,4,4,1,6,1,0.71567
31,2,6,2,0,1,1,0.029389
31,2,5,4,1,6,1,0.70732
31,1,3,2,0,1,1,0.01658
31,1,6,3,1,4,1,0.87226
31,2,4,3,1,4,1,0.6528
31,2,2,2,1,2,1,0.5393
31,1,6,6,1,10,1,0.87265
31,1,3,5,1,8,1,0.61233
31,1,5,4,1,6,1,0.7158
31,2,3,3,1,4,1,0.58365
31,1,3,4,1,6,1,0.54187
31,2,5,6,1,10,1,0.72818
31,1,2,2,1,2,1,0.51986
31,2,3,4,1,6,1,0.53331
31,2,5,2,0,1,1,0.014384
31,1,4,3,1,4,1,0.66899
31,1,4,2,1,2,1,0.63202
31,2,4,6,1,10,1,0.62992
31,1,6,4,1,6,1,0.87473
31,2,2,6,1,10,1,0.47007
31,2,2,3,1,4,1,0.58231
31,2,5,5,1,8,1,0.74027
31,1,5,3,1,4,1,0.7379
31,2,2,5,1,8,1,0.51024
31,2,3,5,1,8,1,0.58332
31,2,6,6,1,10,1,0.82619
31,1,3,6,1,10,1,0.64533
32,2,2,6,1,10,1,0.63834
32,1,3,6,1,10,1,0.72745
32,2,4,4,0,1,1,0.021917
32,2,5,2,0,1,1,0.023163
32,2,3,4,1,6,1,0.68761
32,1,6,6,1,10,1,1
32,1,2,5,1,8,1,0.60337
32,2,4,3,1,4,1,0.74752
32,2,6,5,0,1,1,0.015451
32,2,5,5,0,1,1,0.033057
32,1,6,2,0,1,1,0.06705
32,1,2,2,1,2,1,0.52155
32,2,2,4,1,6,1,0.52369
32,1,6,5,1,8,1,0.92618
32,1,5,5,1,8,1,0.83784
32,2,2,5,1,8,1,0.57939
32,1,4,6,1,10,1,0.76943
32,2,3,3,1,4,1,0.72261
32,2,3,6,1,10,1,0.72192
32,1,2,4,1,6,1,0.58688
32,2,4,2,0,1,1,0.042917
32,1,5,2,0,1,1,0.010385
32,2,6,2,0,1,1,0.033435
32,1,4,3,1,4,1,0.78486
32,2,5,3,0,1,1,0.03475
32,1,2,6,1,10,1,0.51636
32,1,4,4,1,6,1,0.67672
32,2,4,5,1,8,1,0.71772
32,2,6,6,0,1,1,0.038925
32,1,4,2,0,1,1,0.026917
32,1,5,6,1,10,1,0.88145
32,2,4,6,1,10,1,0.77476
32,2,3,5,1,8,1,0.65686
32,1,6,3,0,1,1,0.052556
32,2,2,3,1,4,1,0.50911
32,1,6,4,0,1,1,0.021905
32,1,3,2,0,1,1,0.013361
32,2,2,2,1,2,1,0.54
32,2,5,6,1,10,1,0.8575
32,1,3,3,1,4,1,0.54219
32,1,4,5,1,8,1,0.7324
32,2,6,4,0,1,1,0.026918
32,1,5,3,0,1,1,0.028898
32,1,3,5,1,8,1,0.71646
32,2,5,4,1,6,1,0.8434
32,1,3,4,1,6,1,0.64512
32,1,2,3,1,4,1,0.48397
32,1,5,4,1,6,1,0.7352
32,2,3,2,0,1,1,0.022731
32,2,6,3,0,1,1,0.029419
32,2,5,5,1,8,1,0.79869
32,2,4,6,1,10,1,0.70535
32,1,2,2,1,2,1,0.46803
32,2,2,6,1,10,1,0.55564
32,2,4,3,0,1,1,0.019367
32,1,6,6,0,1,1,0.018444
32,2,6,4,0,1,1,0.0355
32,1,5,3,0,1,1,0.01568
32,2,2,4,1,6,1,0.48835
32,2,2,3,1,4,1,0.5555
32,1,4,4,1,6,1,0.73133
32,1,5,2,0,1,1,0.021889
32,2,6,5,0,1,1,0.041708
32,2,5,6,0,1,1,0.030997
32,1,3,2,0,1,1,0.028822
32,2,5,4,0,1,1,0.04786
32,1,3,4,1,6,1,0.62057
32,2,3,4,1,6,1,0.65201
32,2,3,5,1,8,1,0.67325
32,2,2,2,0,1,1,0.11685
32,1,6,5,0,1,1,0.010401
32,1,4,3,1,4,1,0.67094
32,1,6,4,0,1,1,0.060358
32,2,3,2,0,1,1,0.017451
32,1,5,4,1,6,1,0.73077
32,1,5,6,1,10,1,0.82377
32,2,4,4,1,6,1,0.71062
32,2,6,3,0,1,1,0.089327
32,2,4,2,0,1,1,0.098224
32,1,3,5,1,8,1,0.62703
32,1,5,5,1,8,1,0.71678
32,2,6,2,0,1,1,0.096171
32,1,3,6,1,10,1,0.61518
32,1,2,6,1,10,1,0.53802
32,1,2,4,1,6,1,0.50167
32,2,3,3,1,4,1,0.60194
32,1,2,5,1,8,1,0.50274
32,1,6,2,0,1,1,0.035707
32,2,4,5,1,8,1,0.61844
32,2,5,2,0,1,1,0.076507
32,2,3,6,1,10,1,0.60109
32,1,6,3,0,1,1,0.053303
32,1,3,3,1,4,1,0.57188
32,1,4,6,1,10,1,0.70469
32,2,2,5,1,8,1,0.51997
32,1,4,2,0,1,1,0.035744
32,1,2,3,1,4,1,0.51609
32,2,6,6,0,1,1,0.059846
32,1,4,5,1,8,1,0.70733
32,2,5,3,0,1,1,0.092371
32,2,4,5,1,8,1,0.63777
32,1,3,4,1,6,1,0.58112
32,1,4,3,1,4,1,0.66462
32,2,6,5,0,1,1,0.11019
32,2,5,5,1,8,1,0.61542
32,1,2,6,1,10,1,0.46146
32,1,6,3,0,1,1,0.062281
32,1,3,2,1,2,1,0.58984
32,2,6,4,0,1,1,0.046681
32,1,4,6,1,10,1,0.70919
32,2,5,3,0,1,1,0.059406
32,2,6,2,0,1,1,0.0211
32,1,5,3,1,4,1,0.75674
32,2,2,3,1,4,1,0.46718
32,2,2,5,1,8,1,0.43088
32,2,3,6,1,10,1,0.47437
32,1,5,5,1,8,1,0.77901
32,2,4,2,0,1,1,0.048281
32,1,2,5,1,8,1,0.53845
32,2,2,4,1,6,1,0.55318
32,1,2,4,1,6,1,0.46692
32,2,5,4,0,1,1,0.094945
32,1,3,3,1,4,1,0.56498
32,2,2,2,1,2,1,0.48855
32,2,3,4,1,6,1,0.58187
32,1,6,4,0,1,1,0.034225
32,2,3,5,1,8,1,0.50281
32,1,6,5,1,8,1,0.86754
32,1,5,6,1,10,1,0.79053
32,1,3,6,1,10,1,0.57425
32,1,4,4,1,6,1,0.72189
32,2,6,3,0,1,1,0.10792
32,2,2,6,1,10,1,0.46146
32,2,3,3,1,4,1,0.51044
32,1,2,2,1,2,1,0.38853
32,2,6,6,0,1,1,0.06064
32,1,2,3,1,4,1,0.52653
32,2,4,6,1,10,1,0.56589
32,1,5,2,0,1,1,0.032395
32,1,4,2,0,1,1,0.0832
32,2,5,2,0,1,1,0.076821
32,1,6,6,1,10,1,0.92604
32,2,4,3,1,4,1,0.51306
32,2,3,2,0,1,1,0.032994
32,1,3,5,1,8,1,0.59385
32,1,4,5,1,8,1,0.75629
32,2,5,6,1,10,1,0.79823
32,2,4,4,1,6,1,0.55951
32,1,6,2,0,1,1,0.034603
32,1,5,4,1,6,1,0.69422
32,2,4,5,1,8,1,0.66556
32,1,2,6,1,10,1,0.50899
32,2,6,4,0,1,1,0.082833
32,2,5,3,0,1,1,0.046823
32,1,4,6,1,10,1,0.65824
32,1,2,5,1,8,1,0.48426
32,1,4,5,1,8,1,0.59193
32,2,3,6,1,10,1,0.65052
32,1,6,2,0,1,1,0.034161
32,1,6,5,1,8,1,0.83735
32,1,2,4,1,6,1,0.525
32,2,4,4,1,6,1,0.66301
32,1,5,6,1,10,1,0.70065
32,1,2,3,1,4,1,0.43893
32,2,2,4,1,6,1,0.53948
32,1,3,3,1,4,1,0.62278
32,1,5,5,1,8,1,0.81246
32,2,3,2,0,1,1,0.10297
32,1,5,2,0,1,1,0.11143
32,2,6,3,0,1,1,0.059705
32,2,4,2,0,1,1,0.073567
32,2,6,5,0,1,1,0.057641
32,1,4,4,1,6,1,0.5715
32,2,6,2,0,1,1,0.13444
32,2,5,4,1,6,1,0.78287
32,1,3,2,0,1,1,0.082917
32,1,6,3,0,1,1,0.1067
32,2,4,3,0,1,1,0.077884
32,2,2,2,1,2,1,0.3698
32,1,6,6,1,10,1,0.79462
32,1,3,5,1,8,1,0.5399
32,1,5,4,1,6,1,0.70034
32,2,3,3,1,4,1,0.61642
32,1,3,4,1,6,1,0.5582
32,2,5,6,1,10,1,0.66693
32,1,2,2,1,2,1,0.47088
32,2,3,4,1,6,1,0.61075
32,2,5,2,0,1,1,0.069538
32,1,4,3,1,4,1,0.60884
32,1,4,2,0,1,1,0.059442
32,2,4,6,1,10,1,0.61722
32,1,6,4,0,1,1,0.033635
32,2,2,6,1,10,1,0.47097
32,2,2,3,1,4,1,0.41787
32,2,5,5,1,8,1,0.72656
32,1,5,3,1,4,1,0.80907
32,2,2,5,1,8,1,0.50926
32,2,3,5,1,8,1,0.49772
32,2,6,6,0,1,1,0.059194
32,1,3,6,1,10,1,0.60099
33,2,2,6,1,10,1,0.45389
33,1,3,6,1,10,1,0.58103
33,2,4,4,0,1,1,0.021935
33,2,5,2,0,1,1,0.010986
33,2,3,4,1,6,1,0.53261
33,1,6,6,1,10,1,0.88754
33,1,2,5,1,8,1,0.37199
33,2,4,3,1,4,1,0.64251
33,2,6,5,0,1,1,-0.0078726
33,2,5,5,1,8,1,0.63174
33,1,6,2,0,1,1,-0.015694
33,1,2,2,1,2,1,0.42106
33,2,2,4,1,6,1,0.47288
33,1,6,5,1,8,1,0.89849
33,1,5,5,1,8,1,0.62505
33,2,2,5,1,8,1,0.47164
33,1,4,6,1,10,1,0.57699
33,2,3,3,1,4,1,0.4951
33,2,3,6,1,10,1,0.48315
33,1,2,4,1,6,1,0.41915
33,2,4,2,0,1,1,0.014887
33,1,5,2,0,1,1,0.0048177
33,2,6,2,0,1,1,0.0048571
33,1,4,3,1,4,1,0.62255
33,2,5,3,0,1,1,0.02299
33,1,2,6,1,10,1,0.45408
33,1,4,4,1,6,1,0.59165
33,2,4,5,1,8,1,0.53813
33,2,6,6,1,10,1,0.74298
33,1,4,2,0,1,1,0.023133
33,1,5,6,1,10,1,0.6444
33,2,4,6,1,10,1,0.55087
33,2,3,5,1,8,1,0.45744
33,1,6,3,0,1,1,0.0098705
33,2,2,3,1,4,1,0.28814
33,1,6,4,1,6,1,0.72865
33,1,3,2,1,2,1,0.50389
33,2,2,2,1,2,1,0.37201
33,2,5,6,1,10,1,0.65426
33,1,3,3,1,4,1,0.41658
33,1,4,5,1,8,1,0.54613
33,2,6,4,0,1,1,0.0012714
33,1,5,3,0,1,1,-0.0014869
33,1,3,5,1,8,1,0.50538
33,2,5,4,0,1,1,-0.0010065
33,1,3,4,1,6,1,0.5036
33,1,2,3,1,4,1,0.44485
33,1,5,4,1,6,1,0.57982
33,2,3,2,0,1,1,-0.0078972
33,2,6,3,0,1,1,0.0050128
33,2,5,5,1,8,1,0.68224
33,2,4,6,1,10,1,0.60035
33,1,2,2,1,2,1,0.36275
33,2,2,6,1,10,1,0.43607
33,2,4,3,1,4,1,0.5276
33,1,6,6,1,10,1,0.75944
33,2,6,4,0,1,1,0.004804
33,1,5,3,0,1,1,0.020034
33,2,2,4,1,6,1,0.40843
33,2,2,3,1,4,1,0.40286
33,1,4,4,1,6,1,0.56507
33,1,5,2,0,1,1,0.034664
33,2,6,5,1,0,0,0.67309
33,2,5,6,0,1,1,0.014298
33,1,3,2,1,2,1,0.42698
33,2,5,4,0,1,1,0.033781
33,1,3,4,1,6,1,0.41065
33,2,3,4,1,6,1,0.46251
33,2,3,5,1,0,0,0.14981
33,2,2,2,1,2,1,0.41121
33,1,6,5,1,0,0,0.034308
